0.103916 1.205506 0.009261 0.017728 -0.000377 0.000210 0.000344 1.000000
0.207860 2.405744 0.012878 0.032778 -0.000345 0.000007 0.000828 1.000000
0.311795 3.601035 0.023713 0.050433 -0.000291 -0.000161 0.001515 0.999999
0.415717 4.800367 0.033222 0.065874 -0.000442 0.000178 0.001890 0.999998
0.519616 5.991319 0.040563 0.080385 -0.000024 0.001064 0.002437 0.999996
0.623516 7.174065 0.049105 0.097291 0.000306 0.001301 0.002722 0.999995
0.727433 8.370285 0.069179 0.109685 0.000640 0.000904 0.003093 0.999995
0.831350 9.576817 0.079617 0.126080 0.000887 0.000482 0.003423 0.999994
0.935267 10.779124 0.088305 0.141672 0.000521 0.000170 0.003677 0.999993
1.039211 11.976438 0.104466 0.157168 0.000794 0.000702 0.003959 0.999992
1.143154 13.171940 0.121993 0.172187 0.000915 0.000836 0.004215 0.999990
1.247099 14.377551 0.133690 0.190111 0.001217 0.000860 0.004173 0.999990
1.351066 15.573987 0.147831 0.204698 0.001148 0.000751 0.004441 0.999989
1.455023 16.774047 0.163135 0.222130 0.001550 0.001133 0.004227 0.999989
1.559015 17.964944 0.176903 0.237022 0.001303 0.001928 0.004175 0.999989
1.662986 19.170205 0.195178 0.249885 0.001138 0.002423 0.004213 0.999988
1.766934 20.368146 0.210738 0.263739 0.000837 0.002296 0.004029 0.999989
1.870903 21.558740 0.224387 0.277199 0.000252 0.002435 0.004040 0.999989
1.974870 22.751680 0.237401 0.286485 -0.001132 0.003300 0.003654 0.999987
2.078836 23.952573 0.252726 0.294029 -0.001222 0.004759 0.002836 0.999984
2.182827 25.142589 0.265627 0.299421 -0.001533 0.006369 0.002066 0.999976
2.286794 26.340474 0.275706 0.298323 -0.001607 0.007826 0.001323 0.999967
2.390735 27.541176 0.281172 0.296822 -0.001251 0.008624 0.000738 0.999962
2.494702 28.745613 0.287830 0.289935 -0.000436 0.008095 -0.000090 0.999967
2.702590 31.159743 0.289848 0.286492 -0.001304 0.007203 -0.001108 0.999973
2.806532 32.369126 0.293945 0.286768 -0.000872 0.007110 -0.001409 0.999973
2.910427 33.581524 0.291476 0.288582 -0.000604 0.006932 -0.002184 0.999973
3.014298 34.781902 0.287574 0.285914 -0.000902 0.007074 -0.002706 0.999971
3.222086 37.212284 0.274687 0.284623 -0.000937 0.008259 -0.002620 0.999962
3.325981 38.423049 0.272949 0.281821 -0.001334 0.008512 -0.003376 0.999957
3.429901 39.619790 0.263201 0.278752 -0.001702 0.008606 -0.004088 0.999953
3.533818 40.822304 0.259362 0.271913 -0.001117 0.008595 -0.005059 0.999950
3.637737 42.036264 0.242495 0.274111 -0.000759 0.008190 -0.005736 0.999950
3.741656 43.243249 0.226984 0.271421 -0.000605 0.008863 -0.006511 0.999939
3.845577 44.448452 0.217001 0.265761 -0.000614 0.009825 -0.006927 0.999928
3.949498 45.658306 0.208422 0.263946 -0.000599 0.009501 -0.007474 0.999927
4.053415 46.853601 0.192062 0.258828 -0.001403 0.008985 -0.008147 0.999925
4.157356 48.047462 0.178025 0.254351 -0.002485 0.009270 -0.008861 0.999915
4.261322 49.234218 0.157705 0.253072 -0.003455 0.009532 -0.009110 0.999907
4.365267 50.430437 0.140743 0.241550 -0.004281 0.009844 -0.009902 0.999893
4.469210 51.636583 0.121683 0.240845 -0.004565 0.010436 -0.010711 0.999878
4.573203 52.814272 0.096172 0.231339 -0.005246 0.011006 -0.012206 0.999851
4.677195 54.008771 0.074022 0.221272 -0.004660 0.010054 -0.013672 0.999845
4.781158 55.192521 0.041526 0.219218 -0.003364 0.008044 -0.014922 0.999851
4.885154 56.384740 0.007816 0.216848 -0.003676 0.007501 -0.016602 0.999827
4.989145 57.569280 -0.030622 0.212338 -0.003733 0.008974 -0.018187 0.999787
5.093130 58.744450 -0.066510 0.212445 -0.003263 0.010105 -0.019642 0.999751
5.197144 59.934226 -0.111714 0.203234 -0.003646 0.009588 -0.021514 0.999716
5.301135 61.107999 -0.163997 0.200944 -0.003256 0.008088 -0.023549 0.999685
5.405126 62.275703 -0.218267 0.200019 -0.002947 0.006298 -0.025257 0.999657
5.509139 63.463647 -0.278926 0.205940 -0.002769 0.005896 -0.026895 0.999617
5.613152 64.643553 -0.343407 0.211358 -0.002625 0.006585 -0.028335 0.999573
5.717170 65.801361 -0.405944 0.213917 -0.003010 0.007080 -0.030212 0.999514
5.821186 66.963800 -0.471427 0.215399 -0.002823 0.006157 -0.031705 0.999474
5.925200 68.099234 -0.548185 0.218737 -0.002807 0.004965 -0.032902 0.999442
6.029190 69.288424 -0.611868 0.224215 -0.003098 0.004875 -0.034301 0.999395
6.133181 70.468847 -0.697026 0.227142 -0.002407 0.005250 -0.035480 0.999354
6.237195 71.646328 -0.773065 0.229143 -0.001892 0.006007 -0.036310 0.999321
6.341209 72.800855 -0.851137 0.229818 -0.001627 0.006745 -0.036898 0.999295
6.445201 73.962590 -0.936437 0.228959 -0.000849 0.007078 -0.037471 0.999272
6.549194 75.131914 -1.014046 0.232464 -0.000185 0.006420 -0.037928 0.999260
6.653183 76.295127 -1.099497 0.234201 0.000459 0.004611 -0.038211 0.999259
6.757173 77.471747 -1.186696 0.237518 0.000249 0.003111 -0.038510 0.999253
6.861190 78.652778 -1.274783 0.242284 0.000104 0.002531 -0.038627 0.999251
6.965204 79.831599 -1.358067 0.249061 0.000062 0.002683 -0.038227 0.999265
7.069193 81.004462 -1.438935 0.254235 -0.000030 0.003568 -0.037137 0.999304
7.173158 82.205658 -1.513180 0.259915 0.000258 0.004218 -0.035014 0.999378
7.277149 83.413669 -1.589376 0.263626 0.000222 0.004502 -0.032787 0.999452
7.381116 84.614406 -1.662092 0.268733 0.000078 0.004688 -0.030584 0.999521
7.485060 85.826700 -1.727422 0.271215 -0.000363 0.004756 -0.028002 0.999596
7.589029 87.049986 -1.783763 0.274414 -0.000943 0.004443 -0.024885 0.999680
7.692995 88.270320 -1.828334 0.276548 -0.001185 0.004478 -0.021326 0.999762
7.796935 89.485161 -1.869070 0.278960 -0.001446 0.004810 -0.018026 0.999825
7.900880 90.713594 -1.911710 0.283618 -0.001650 0.005509 -0.016199 0.999852
8.004824 91.939047 -1.945096 0.284708 -0.001712 0.005846 -0.014319 0.999879
8.108765 93.171360 -1.973128 0.287006 -0.001894 0.006182 -0.012301 0.999903
8.212731 94.395234 -1.992436 0.286876 -0.002122 0.006315 -0.009669 0.999931
8.316699 95.642869 -2.003678 0.287329 -0.002534 0.006327 -0.007683 0.999947
8.420690 96.866669 -2.017960 0.288747 -0.002917 0.006257 -0.005526 0.999961
8.524682 98.094032 -2.030723 0.290681 -0.003780 0.006344 -0.003895 0.999965
8.628673 99.339591 -2.032755 0.289355 -0.004943 0.006520 -0.002847 0.999962
8.732710 100.579644 -2.027285 0.289892 -0.005380 0.006686 -0.002562 0.999960
8.836748 101.831062 -2.030538 0.290415 -0.006427 0.007024 -0.002184 0.999952
8.940763 103.078455 -2.033219 0.285453 -0.007122 0.007389 -0.001925 0.999945
9.044779 104.329131 -2.032885 0.285098 -0.007307 0.007955 -0.001718 0.999940
9.148770 105.581785 -2.037221 0.283345 -0.008761 0.009222 -0.001384 0.999918
9.252761 106.843880 -2.031447 0.266436 -0.009587 0.010638 -0.001269 0.999897
9.356742 108.104424 -2.029375 0.257457 -0.008767 0.010857 -0.000965 0.999902
9.460709 109.365481 -2.029980 0.247734 -0.008736 0.010364 -0.000864 0.999908
9.564709 110.630487 -2.027139 0.228802 -0.007682 0.010757 -0.000531 0.999912
9.668698 111.896752 -2.022787 0.223607 -0.006266 0.011970 0.000004 0.999909
9.772689 113.158805 -2.022708 0.206957 -0.004914 0.013141 0.000358 0.999902
9.876681 114.429414 -2.019016 0.190548 -0.003673 0.013905 0.000566 0.999896
9.980647 115.705143 -2.017643 0.176242 -0.001874 0.013475 0.000256 0.999907
10.084613 116.984091 -2.014101 0.155316 -0.000589 0.013043 0.000677 0.999915
10.188580 118.257511 -2.007687 0.144041 0.000214 0.013209 0.000224 0.999913
10.292541 119.536702 -2.005161 0.127743 0.000171 0.013721 0.000486 0.999906
10.396487 120.818570 -2.009964 0.111763 -0.000184 0.014956 0.000368 0.999888
10.500434 122.086585 -2.010792 0.090186 -0.001301 0.015930 0.000107 0.999872
10.604393 123.366449 -2.003515 0.068979 -0.001253 0.015468 0.000584 0.999879
10.708336 124.640442 -2.000079 0.046211 -0.001654 0.014745 0.000231 0.999890
10.812286 125.920953 -1.986836 0.027017 -0.001522 0.013710 0.000316 0.999905
10.916253 127.190139 -1.987809 0.011901 -0.000989 0.012183 0.000174 0.999925
11.020219 128.469775 -1.985607 -0.000786 -0.001194 0.010564 0.000045 0.999943
11.124186 129.755067 -1.979125 -0.009039 -0.001013 0.010417 0.000281 0.999945
11.228152 131.042595 -1.973823 -0.016746 -0.001026 0.010741 0.000432 0.999942
11.332115 132.323075 -1.966211 -0.025056 -0.001159 0.011249 0.000715 0.999936
11.436058 133.571118 -1.974133 -0.032657 -0.001558 0.011652 -0.000846 0.999931
11.540006 134.815922 -1.980041 -0.042868 -0.001752 0.011562 -0.001939 0.999930
11.643971 136.068481 -1.990112 -0.051722 -0.001681 0.011271 -0.002590 0.999932
11.747913 137.310516 -1.998434 -0.061110 -0.001874 0.011051 -0.003342 0.999932
11.851853 138.550930 -2.006838 -0.070450 -0.001775 0.011606 -0.002998 0.999927
11.955820 139.786927 -2.014951 -0.079487 -0.001976 0.011761 -0.003150 0.999924
12.059791 141.053965 -2.009023 -0.089260 -0.002200 0.011298 -0.002535 0.999931
12.163759 142.295843 -2.016924 -0.098754 -0.002514 0.010592 -0.002436 0.999938
12.267723 143.561348 -2.022774 -0.109990 -0.002828 0.010364 -0.002142 0.999940
12.371689 144.859843 -2.020196 -0.117999 -0.002732 0.009967 -0.001878 0.999945
12.475680 146.130676 -2.014477 -0.123285 -0.002681 0.009527 -0.001573 0.999950
12.579671 147.407751 -2.011154 -0.130673 -0.002900 0.009492 -0.001532 0.999950
12.683615 148.671602 -2.020811 -0.135650 -0.003221 0.010164 -0.001048 0.999943
12.787557 149.946739 -2.019231 -0.144615 -0.003191 0.010410 -0.000928 0.999940
12.891502 151.220658 -2.015475 -0.151525 -0.003324 0.010520 -0.000555 0.999939
12.995447 152.488842 -2.011016 -0.159598 -0.003422 0.010588 -0.000293 0.999938
13.099412 153.753201 -2.008159 -0.169512 -0.003680 0.010162 0.000006 0.999942
13.203352 155.018588 -2.000654 -0.177577 -0.004010 0.010075 -0.000000 0.999941
13.307295 156.285143 -1.993221 -0.184771 -0.004223 0.010094 0.000448 0.999940
13.411262 157.550742 -1.993656 -0.191960 -0.004128 0.009380 0.000626 0.999947
13.515229 158.828420 -1.985857 -0.201114 -0.003479 0.008668 0.000538 0.999956
13.619173 160.102244 -1.980316 -0.201336 -0.002419 0.008597 0.000491 0.999960
13.723115 161.381031 -1.971417 -0.206867 -0.002377 0.010362 0.000399 0.999943
13.827080 162.658762 -1.964690 -0.213095 -0.001975 0.012329 0.000500 0.999922
13.931069 163.915663 -1.960118 -0.221941 -0.001975 0.012341 0.000773 0.999922
14.035061 165.184334 -1.954690 -0.236413 -0.002571 0.010829 0.000606 0.999938
14.139028 166.455440 -1.944277 -0.245384 -0.003110 0.009669 0.000549 0.999948
14.242971 167.720297 -1.934006 -0.250303 -0.003045 0.009673 0.000451 0.999948
